"","Season_ID","Season","League","Player_ID","Players","Points","Clubs","Position","Start","Goals","A","CS","CS.part","Yellow","Red","Sub","CO","Off","Pen.SV","Pen.M","Goals.conceded","Conceded.1.","OG"
"5691","14/15-LL","2014/2015","La Liga","14/15-Rafa","Rafa",5,"","Midfielder",1,0,1,"-","-",0,0,0,0,0,"-",0,"-","-",0
"5692","14/15-LL","2014/2015","La Liga","14/15-Eddy","Eddy",5,"","Midfielder",1,0,0,"-","-",1,0,10,4,1,"-",0,"-","-",0
"5693","14/15-LL","2014/2015","La Liga","14/15-Emiliano Buendia","Emiliano Buendia",5,"","Midfielder",1,0,0,"-","-",1,0,9,4,0,"-",0,"-","-",0
"5694","14/15-LL","2014/2015","La Liga","14/15-Unai Bustinza","Unai Bustinza",5,"ATBI","Defender",1,0,0,"1","0",1,0,10,0,0,"-",0,"0","0",0
"5695","14/15-LL","2014/2015","La Liga","14/15-Filipe Augusto","Filipe Augusto",5,"VALA","Midfielder",1,0,0,"-","-",2,0,26,5,1,"-",0,"-","-",0
"5696","14/15-LL","2014/2015","La Liga","14/15-Rafa Galvez","Rafa Galvez",5,"","Midfielder",1,0,0,"-","-",0,0,5,3,0,"-",0,"-","-",0
"5697","14/15-LL","2014/2015","La Liga","14/15-Sergio Pelegrin","Sergio Pelegrin",4,"","Defender",8,0,0,"1","0",2,0,12,2,0,"-",0,"25","16",0
"5698","14/15-LL","2014/2015","La Liga","14/15-Darwin Machis","Darwin Machis",4,"","Forward",2,0,0,"-","-",1,0,2,1,0,"-",0,"-","-",0
"5699","14/15-LL","2014/2015","La Liga","14/15-Gaizka Toquero","Gaizka Toquero",4,"ATBI","Forward",0,0,0,"-","-",0,0,9,4,0,"-",0,"-","-",0
"5700","14/15-LL","2014/2015","La Liga","14/15-Levy Madinda","Levy Madinda",4,"RCCV","Midfielder",0,0,0,"-","-",1,0,14,5,0,"-",0,"-","-",0
"5701","14/15-LL","2014/2015","La Liga","14/15-Hector Rodas","Hector Rodas",4,"","Defender",6,0,0,"1","1",2,0,1,1,0,"-",0,"18","13",0
"5702","14/15-LL","2014/2015","La Liga","14/15-Hector Yuste","Hector Yuste",4,"","Defender",4,0,0,"1","0",3,0,9,2,2,"-",0,"12","7",0
"5703","14/15-LL","2014/2015","La Liga","14/15-Adrian Colunga","Adrian Colunga",4,"","Forward",3,0,0,"-","-",0,1,1,1,2,"-",0,"-","-",0
"5704","14/15-LL","2014/2015","La Liga","14/15-Samu","Samu",4,"","Midfielder",2,0,0,"-","-",0,0,5,0,0,"-",0,"-","-",0
"5705","14/15-LL","2014/2015","La Liga","14/15-Jonathan Lopez","Jonathan Lopez",4,"","Goalkeeper",4,0,0,"0","0",2,0,20,0,0,"0",0,"6","2",0
"5706","14/15-LL","2014/2015","La Liga","14/15-Daniel Romera","Daniel Romera",4,"","Forward",0,0,0,"-","-",0,0,6,4,0,"-",0,"-","-",0
"5707","14/15-LL","2014/2015","La Liga","14/15-David Cobeno","David Cobeno",4,"RAVA","Goalkeeper",1,0,0,"1","0",1,0,21,1,0,"0",0,"3","2",0
"5708","14/15-LL","2014/2015","La Liga","14/15-Joan Jordan","Joan Jordan",4,"RCDE","Midfielder",1,0,0,"-","-",0,0,6,2,1,"-",0,"-","-",0
"5709","14/15-LL","2014/2015","La Liga","14/15-Jonathan Pereira","Jonathan Pereira",3,"RAVA","Forward",1,0,0,"-","-",1,0,6,2,1,"-",0,"-","-",0
"5710","14/15-LL","2014/2015","La Liga","14/15-Issam El Adoua","Issam El Adoua",3,"","Defender",3,0,0,"0","0",0,0,8,1,0,"-",0,"8","4",0
"5711","14/15-LL","2014/2015","La Liga","14/15-Mariano Barbosa","Mariano Barbosa",3,"SEVI","Goalkeeper",1,0,0,"0","0",0,0,8,1,0,"0",0,"2","0",0
"5712","14/15-LL","2014/2015","La Liga","14/15-Quique Gonzalez","Quique Gonzalez",3,"","Forward",0,0,0,"-","-",0,0,9,3,0,"-",0,"-","-",0
"5713","14/15-LL","2014/2015","La Liga","14/15-Douglas","Douglas",3,"BARC","Defender",1,0,0,"0","1",1,0,2,1,1,"-",0,"2","1",0
"5714","14/15-LL","2014/2015","La Liga","14/15-Pol","Pol",3,"","Goalkeeper",0,0,0,"0","1",0,0,9,1,0,"0",0,"0","0",0
"5715","14/15-LL","2014/2015","La Liga","14/15-Felipe Mattioni","Felipe Mattioni",3,"RCDE","Defender",0,0,0,"0","2",1,0,16,5,0,"-",0,"8","5",0
"5716","14/15-LL","2014/2015","La Liga","14/15-Jon Gaztanaga","Jon Gaztanaga",3,"RESO","Midfielder",1,0,0,"-","-",1,0,12,2,0,"-",0,"-","-",0
"5717","14/15-LL","2014/2015","La Liga","14/15-Jairo Morillas","Jairo Morillas",3,"RCDE","Forward",0,0,0,"-","-",0,0,3,3,0,"-",0,"-","-",0
"5718","14/15-LL","2014/2015","La Liga","14/15-Erik Moran","Erik Moran",3,"ATBI","Forward",1,0,0,"-","-",0,0,4,1,1,"-",0,"-","-",0
"5719","14/15-LL","2014/2015","La Liga","14/15-Jason","Jason",2,"","Forward",0,0,0,"-","-",0,0,3,2,0,"-",0,"-","-",0
"5720","14/15-LL","2014/2015","La Liga","14/15-Eneko Capilla","Eneko Capilla",2,"RESO","Midfielder",0,0,0,"-","-",0,0,3,2,0,"-",0,"-","-",0
"5721","14/15-LL","2014/2015","La Liga","14/15-David Lopez","David Lopez",2,"RCDE","Midfielder",1,0,0,"-","-",0,0,0,0,0,"-",0,"-","-",0
"5722","14/15-LL","2014/2015","La Liga","14/15-Jaime Gavilan","Jaime Gavilan",2,"","Midfielder",1,0,0,"-","-",1,0,2,1,1,"-",0,"-","-",0
"5723","14/15-LL","2014/2015","La Liga","14/15-Stole Dimitrievski","Stole Dimitrievski",2,"","Goalkeeper",1,0,0,"0","0",0,0,1,0,0,"0",0,"1","0",0
"5724","14/15-LL","2014/2015","La Liga","14/15-Carlos Caballero","Carlos Caballero",2,"","Midfielder",0,0,0,"-","-",0,0,3,2,0,"-",0,"-","-",0
"5725","14/15-LL","2014/2015","La Liga","14/15-Juan Carlos","Juan Carlos",2,"RCDC","Midfielder",0,0,0,"-","-",0,0,4,2,0,"-",0,"-","-",0
"5726","14/15-LL","2014/2015","La Liga","14/15-Alvaro Medran","Alvaro Medran",2,"MADR","Midfielder",0,0,0,"-","-",0,0,7,2,0,"-",0,"-","-",0
"5727","14/15-LL","2014/2015","La Liga","14/15-Cala","Cala",2,"","Defender",5,0,0,"0","0",2,0,11,1,1,"-",0,"13","7",0
"5728","14/15-LL","2014/2015","La Liga","14/15-Fran Sol","Fran Sol",2,"VIAL","Forward",0,0,0,"-","-",0,0,4,2,0,"-",0,"-","-",0
"5729","14/15-LL","2014/2015","La Liga","14/15-Txusta","Txusta",2,"","Goalkeeper",1,0,0,"0","0",0,0,15,0,0,"0",0,"1","0",0
"5730","14/15-LL","2014/2015","La Liga","14/15-Ruben Suarez","Ruben Suarez",2,"","Midfielder",1,0,0,"-","-",0,0,0,0,0,"-",0,"-","-",0
"5731","14/15-LL","2014/2015","La Liga","14/15-Franco Fragapane","Franco Fragapane",1,"","Forward",0,0,0,"-","-",0,0,5,1,0,"-",0,"-","-",0
"5732","14/15-LL","2014/2015","La Liga","14/15-Pablo Claveria","Pablo Claveria",1,"RAVA","Midfielder",0,0,0,"-","-",0,0,1,1,0,"-",0,"-","-",0
"5733","14/15-LL","2014/2015","La Liga","14/15-David Costas","David Costas",1,"RCCV","Defender",1,0,0,"0","0",1,0,11,0,0,"-",0,"1","0",0
"5734","14/15-LL","2014/2015","La Liga","14/15-Lucas Hernandez","Lucas Hernandez",1,"","Defender",0,0,0,"0","0",0,0,9,1,0,"-",0,"1","0",0
"5735","14/15-LL","2014/2015","La Liga","14/15-Iker Hernandez","Iker Hernandez",1,"RESO","Forward",0,0,0,"-","-",0,0,1,1,0,"-",0,"-","-",0
"5736","14/15-LL","2014/2015","La Liga","14/15-Jose Carlos Fernandez","Jose Carlos Fernandez",1,"","Midfielder",0,0,0,"-","-",0,0,1,1,0,"-",0,"-","-",0
"5737","14/15-LL","2014/2015","La Liga","14/15-Daniel Larsson","Daniel Larsson",1,"","Midfielder",0,0,0,"-","-",0,0,6,1,0,"-",0,"-","-",0
"5738","14/15-LL","2014/2015","La Liga","14/15-Carlos Selfa","Carlos Selfa",1,"","Midfielder",0,0,0,"-","-",0,0,1,1,0,"-",0,"-","-",0
"5739","14/15-LL","2014/2015","La Liga","14/15-Sulaymen Marreh","Sulaymen Marreh",1,"","Midfielder",1,0,0,"-","-",1,0,0,0,1,"-",0,"-","-",0
"5740","14/15-LL","2014/2015","La Liga","14/15-Jose Fran","Jose Fran",1,"","Midfielder",0,0,0,"-","-",0,0,3,1,0,"-",0,"-","-",0
"5741","14/15-LL","2014/2015","La Liga","14/15-Jonathan Bijimine","Jonathan Bijimine",1,"","Midfielder",0,0,0,"-","-",0,0,1,1,0,"-",0,"-","-",0
"5742","14/15-LL","2014/2015","La Liga","14/15-Hector Hernandez","Hector Hernandez",1,"","Forward",0,0,0,"-","-",0,0,2,1,0,"-",0,"-","-",0
"5743","14/15-LL","2014/2015","La Liga","14/15-Jordi Codina","Jordi Codina",1,"","Goalkeeper",5,0,0,"0","0",0,0,16,0,0,"0",0,"14","9",0
"5744","14/15-LL","2014/2015","La Liga","14/15-Jordi Masip","Jordi Masip",1,"BARC","Goalkeeper",1,0,0,"0","0",0,0,2,0,0,"0",0,"2","1",0
"5745","14/15-LL","2014/2015","La Liga","14/15-Julian Luque","Julian Luque",1,"RCDE","Forward",0,0,0,"-","-",0,0,1,1,0,"-",0,"-","-",0
"5746","14/15-LL","2014/2015","La Liga","14/15-Tropi","Tropi",1,"VALA","Midfielder",0,0,0,"-","-",0,0,3,1,0,"-",0,"-","-",0
"5747","14/15-LL","2014/2015","La Liga","14/15-Uche Agbo","Uche Agbo",1,"","Midfielder",0,0,0,"-","-",0,0,3,1,0,"-",0,"-","-",0
"5748","14/15-LL","2014/2015","La Liga","14/15-Thomas Vermaelen","Thomas Vermaelen",1,"BARC","Defender",1,0,0,"0","0",0,0,2,0,1,"-",0,"2","1",0
"5749","14/15-LL","2014/2015","La Liga","14/15-Martin Odegaard","Martin Odegaard",1,"MADR","Midfielder",0,0,0,"-","-",0,0,2,1,0,"-",0,"-","-",0
"5750","14/15-LL","2014/2015","La Liga","14/15-Sergio Garcia","Sergio Garcia",1,"","Midfielder",0,0,0,"-","-",0,0,1,1,0,"-",0,"-","-",0
"5751","14/15-LL","2014/2015","La Liga","14/15-Carlos Fernandez","Carlos Fernandez",1,"SEVI","Forward",0,0,0,"-","-",0,0,2,1,0,"-",0,"-","-",0
"5752","14/15-LL","2014/2015","La Liga","14/15-Aleix Garcia","Aleix Garcia",1,"VIAL","Midfielder",0,0,0,"-","-",0,0,1,1,0,"-",0,"-","-",0
"5753","14/15-LL","2014/2015","La Liga","14/15-Raul Rodriguez","Raul Rodriguez",1,"RCDE","Midfielder",0,0,0,"-","-",0,0,6,1,0,"-",0,"-","-",0
"5754","14/15-LL","2014/2015","La Liga","14/15-Juan Munoz","Juan Munoz",1,"SEVI","Forward",0,0,0,"-","-",0,0,4,1,0,"-",0,"-","-",0
"5755","14/15-LL","2014/2015","La Liga","14/15-Mario Arques","Mario Arques",1,"","Midfielder",0,0,0,"-","-",0,0,1,1,0,"-",0,"-","-",0
"5756","14/15-LL","2014/2015","La Liga","14/15-Gaspar Panadero","Gaspar Panadero",1,"","Midfielder",0,0,0,"-","-",0,0,1,1,0,"-",0,"-","-",0
"5757","14/15-LL","2014/2015","La Liga","14/15-Mane","Mane",1,"","Defender",3,0,0,"0","1",0,0,13,2,0,"-",0,"13","9",0
"5758","14/15-LL","2014/2015","La Liga","14/15-Felipe Alfonso","Felipe Alfonso",1,"VIAL","Defender",0,0,0,"0","1",1,0,3,2,0,"-",0,"3","2",0
"5759","14/15-LL","2014/2015","La Liga","14/15-Michel","Michel",1,"","Midfielder",0,0,0,"-","-",0,0,1,1,0,"-",0,"-","-",0
"5760","14/15-LL","2014/2015","La Liga","14/15-Marc-Andre ter Stegen","Marc-Andre ter Stegen",0,"BARC","Goalkeeper",0,0,0,"0","0",0,0,35,0,0,"0",0,"0","0",0
"5761","14/15-LL","2014/2015","La Liga","14/15-David Soria","David Soria",0,"SEVI","Goalkeeper",0,0,0,"0","0",0,0,8,0,0,"0",0,"0","0",0
"5762","14/15-LL","2014/2015","La Liga","14/15-Raul de Tomas","Raul de Tomas",0,"MADR","Forward",0,0,0,"-","-",0,0,1,0,0,"-",0,"-","-",0
"5763","14/15-LL","2014/2015","La Liga","14/15-Marcelo Djalo","Marcelo Djalo",0,"","Defender",0,0,0,"0","0",0,0,5,0,0,"-",0,"0","0",0
"5764","14/15-LL","2014/2015","La Liga","14/15-Diego Aguirre","Diego Aguirre",0,"RAVA","Midfielder",0,0,0,"-","-",0,0,1,0,0,"-",0,"-","-",0
"5765","14/15-LL","2014/2015","La Liga","14/15-Ander Bardaji","Ander Bardaji",0,"RESO","Goalkeeper",0,0,0,"0","0",0,0,9,0,0,"0",0,"0","0",0
"5766","14/15-LL","2014/2015","La Liga","14/15-David Gomez","David Gomez",0,"RCDC","Goalkeeper",0,0,0,"0","0",0,0,1,0,0,"0",0,"0","0",0
"5767","14/15-LL","2014/2015","La Liga","14/15-Samu","Samu",0,"RCCV","Defender",0,0,0,"0","0",0,0,3,0,0,"-",0,"0","0",0
"5768","14/15-LL","2014/2015","La Liga","14/15-Guillermo Ochoa","Guillermo Ochoa",0,"MALA","Goalkeeper",0,0,0,"0","0",0,0,37,0,0,"0",0,"0","0",0
"5769","14/15-LL","2014/2015","La Liga","14/15-Dany Nounkeu","Dany Nounkeu",0,"","Defender",0,0,0,"0","0",0,0,2,0,0,"-",0,"0","0",0
"5770","14/15-LL","2014/2015","La Liga","14/15-Javier Munoz","Javier Munoz",0,"MADR","Midfielder",0,0,0,"-","-",0,0,1,0,0,"-",0,"-","-",0
"5771","14/15-LL","2014/2015","La Liga","14/15-Javier Jimenez","Javier Jimenez",0,"VIAL","Defender",0,0,0,"0","0",0,0,1,0,0,"-",0,"0","0",0
"5772","14/15-LL","2014/2015","La Liga","14/15-Jose Carlos Alvarez","Jose Carlos Alvarez",0,"","Goalkeeper",0,0,0,"0","0",0,0,1,0,0,"0",0,"0","0",0
"5773","14/15-LL","2014/2015","La Liga","14/15-Yeray Gomez","Yeray Gomez",0,"","Goalkeeper",0,0,0,"0","0",0,0,13,0,0,"0",0,"0","0",0
"5774","14/15-LL","2014/2015","La Liga","14/15-Sebastian Cristoforo","Sebastian Cristoforo",0,"SEVI","Midfielder",0,0,0,"-","-",0,0,1,0,0,"-",0,"-","-",0
"5775","14/15-LL","2014/2015","La Liga","14/15-Borja Lopez","Borja Lopez",0,"RCDC","Defender",0,0,0,"0","0",0,0,3,0,0,"-",0,"0","0",0
"5776","14/15-LL","2014/2015","La Liga","14/15-Manuel Lanzarote","Manuel Lanzarote",0,"RCDE","Midfielder",0,0,0,"-","-",0,0,2,0,0,"-",0,"-","-",0
"5777","14/15-LL","2014/2015","La Liga","14/15-Aitor Fernandez","Aitor Fernandez",0,"VIAL","Goalkeeper",0,0,0,"0","0",0,0,5,0,0,"0",0,"0","0",0
"5778","14/15-LL","2014/2015","La Liga","14/15-Edu Paya","Edu Paya",0,"","Defender",0,0,0,"0","0",0,0,1,0,0,"-",0,"0","0",0
"5779","14/15-LL","2014/2015","La Liga","14/15-Daniel Estrada","Daniel Estrada",0,"RESO","Midfielder",0,0,0,"-","-",0,0,6,0,0,"-",0,"-","-",0
"5780","14/15-LL","2014/2015","La Liga","14/15-Mode","Mode",0,"SEVI","Defender",0,0,0,"0","0",0,0,1,0,0,"-",0,"0","0",0
"5781","14/15-LL","2014/2015","La Liga","14/15-Luismi","Luismi",0,"SEVI","Midfielder",0,0,0,"-","-",1,0,2,1,0,"-",0,"-","-",0
"5782","14/15-LL","2014/2015","La Liga","14/15-Pere Milla","Pere Milla",0,"","Forward",0,0,0,"-","-",0,0,3,0,0,"-",0,"-","-",0
"5783","14/15-LL","2014/2015","La Liga","14/15-Andres Prieto","Andres Prieto",0,"RCDE","Goalkeeper",0,0,0,"0","0",0,0,1,0,0,"0",0,"0","0",0
"5784","14/15-LL","2014/2015","La Liga","14/15-Pedro Astray","Pedro Astray",0,"","Midfielder",0,0,0,"-","-",0,0,7,0,0,"-",0,"-","-",0
"5785","14/15-LL","2014/2015","La Liga","14/15-Derik Osede","Derik Osede",0,"MADR","Defender",0,0,0,"0","0",0,0,1,0,0,"-",0,"0","0",0
"5786","14/15-LL","2014/2015","La Liga","14/15-Salvador Ruiz","Salvador Ruiz",0,"VALA","Defender",0,0,0,"0","0",0,0,3,0,0,"-",0,"0","0",0
"5787","14/15-LL","2014/2015","La Liga","14/15-Agustin Cousillas","Agustin Cousillas",0,"MALA","Goalkeeper",0,0,0,"0","0",0,0,1,0,0,"0",0,"0","0",0
"5788","14/15-LL","2014/2015","La Liga","14/15-Egor Filipenko","Egor Filipenko",0,"MALA","Defender",0,0,0,"0","0",0,0,5,0,0,"-",0,"0","0",0
"5789","14/15-LL","2014/2015","La Liga","14/15-Alejandro Remiro","Alejandro Remiro",0,"ATBI","Goalkeeper",0,0,0,"0","0",0,0,4,0,0,"0",0,"0","0",0
"5790","14/15-LL","2014/2015","La Liga","14/15-Alain Oyarzun","Alain Oyarzun",0,"RESO","Midfielder",0,0,0,"-","-",0,0,2,0,0,"-",0,"-","-",0
"5791","14/15-LL","2014/2015","La Liga","14/15-Alex Portillo","Alex Portillo",0,"MALA","Forward",0,0,0,"-","-",0,0,1,0,0,"-",0,"-","-",0
"5792","14/15-LL","2014/2015","La Liga","14/15-Bernabe Barragan","Bernabe Barragan",0,"","Goalkeeper",0,0,0,"0","0",0,0,2,0,0,"0",0,"0","0",0
"5793","14/15-LL","2014/2015","La Liga","14/15-Dani Iglesias","Dani Iglesias",0,"RCDC","Forward",0,0,0,"-","-",0,0,1,0,0,"-",0,"-","-",0
"5794","14/15-LL","2014/2015","La Liga","14/15-Diego Llorente","Diego Llorente",0,"MADR","Defender",0,0,0,"0","0",0,0,3,0,0,"-",0,"0","0",0
"5795","14/15-LL","2014/2015","La Liga","14/15-Ruben Blanco","Ruben Blanco",0,"RCCV","Goalkeeper",0,0,0,"0","0",0,0,38,1,0,"0",0,"2","1",0
"5796","14/15-LL","2014/2015","La Liga","14/15-Marcos Remeseiro","Marcos Remeseiro",0,"RCDC","Midfielder",0,0,0,"-","-",0,0,2,0,0,"-",0,"-","-",0
"5797","14/15-LL","2014/2015","La Liga","14/15-Iago Lopez","Iago Lopez",0,"RCDC","Defender",0,0,0,"0","0",0,0,1,0,0,"-",0,"0","0",0
"5798","14/15-LL","2014/2015","La Liga","14/15-Jose Angel Jurado","Jose Angel Jurado",0,"","Midfielder",0,0,0,"-","-",0,0,2,0,0,"-",0,"-","-",0
"5799","14/15-LL","2014/2015","La Liga","14/15-Sekou Keita","Sekou Keita",0,"","Midfielder",0,0,0,"-","-",0,0,1,0,0,"-",0,"-","-",0
"5800","14/15-LL","2014/2015","La Liga","14/15-Flavio Ferreira","Flavio Ferreira",0,"MALA","Midfielder",0,0,0,"-","-",0,0,1,0,0,"-",0,"-","-",0
"5801","14/15-LL","2014/2015","La Liga","14/15-Alex Campos","Alex Campos",0,"RAVA","Goalkeeper",0,0,0,"0","0",0,0,2,0,0,"0",0,"0","0",0
"5802","14/15-LL","2014/2015","La Liga","14/15-Ivan Sanchez","Ivan Sanchez",0,"","Midfielder",0,0,0,"-","-",0,0,2,0,0,"-",0,"-","-",0
"5803","14/15-LL","2014/2015","La Liga","14/15-Nahuel","Nahuel",0,"VIAL","Midfielder",0,0,0,"-","-",0,0,1,0,0,"-",0,"-","-",0
"5804","14/15-LL","2014/2015","La Liga","14/15-Charlie Essome","Charlie Essome",0,"","Defender",0,0,0,"0","0",0,0,2,0,0,"-",0,"0","0",0
"5805","14/15-LL","2014/2015","La Liga","14/15-Andreas Tunez","Andreas Tunez",0,"RCCV","Defender",0,0,0,"0","0",0,0,1,0,0,"-",0,"0","0",0
"5806","14/15-LL","2014/2015","La Liga","14/15-Pablo Villalon","Pablo Villalon",0,"","Defender",0,0,0,"0","0",0,0,1,0,0,"-",0,"0","0",0
"5807","14/15-LL","2014/2015","La Liga","14/15-Ezequiel Rescaldini","Ezequiel Rescaldini",0,"MALA","Forward",0,0,0,"-","-",1,0,3,1,0,"-",0,"-","-",0
"5808","14/15-LL","2014/2015","La Liga","14/15-Alfonso Pedraza","Alfonso Pedraza",0,"VIAL","Midfielder",0,0,0,"-","-",0,0,2,0,0,"-",0,"-","-",0
"5809","14/15-LL","2014/2015","La Liga","14/15-Xabi Alonso","Xabi Alonso",0,"MADR","Midfielder",0,0,0,"-","-",0,0,1,0,0,"-",0,"-","-",0
"5810","14/15-LL","2014/2015","La Liga","14/15-Borja Mayoral","Borja Mayoral",0,"MADR","Forward",0,0,0,"-","-",0,0,1,0,0,"-",0,"-","-",0
"5811","14/15-LL","2014/2015","La Liga","14/15-Fernando Pacheco","Fernando Pacheco",0,"MADR","Goalkeeper",0,0,0,"0","0",0,0,1,0,0,"0",0,"0","0",0
"5812","14/15-LL","2014/2015","La Liga","14/15-Fran Serrano","Fran Serrano",0,"","Defender",1,0,0,"0","0",0,0,0,0,0,"-",0,"3","2",0
"5813","14/15-LL","2014/2015","La Liga","14/15-Anton Shvets","Anton Shvets",0,"VIAL","Midfielder",0,0,0,"-","-",0,0,2,0,0,"-",0,"-","-",0
"5814","14/15-LL","2014/2015","La Liga","14/15-Ion Echaide","Ion Echaide",0,"","Defender",1,0,0,"0","0",0,0,0,0,0,"-",0,"3","2",0
"5815","14/15-LL","2014/2015","La Liga","14/15-Francisco Morante","Francisco Morante",0,"","Defender",0,0,0,"0","0",0,0,1,0,0,"-",0,"0","0",0
"5816","14/15-LL","2014/2015","La Liga","14/15-Nacho Porcar","Nacho Porcar",0,"","Defender",0,0,0,"0","0",0,0,3,0,0,"-",0,"0","0",0
"5817","14/15-LL","2014/2015","La Liga","14/15-Diego Alende","Diego Alende",0,"RCCV","Defender",0,0,0,"0","0",0,0,1,0,0,"-",0,"0","0",0
"5818","14/15-LL","2014/2015","La Liga","14/15-Pape Cheikh Diop","Pape Cheikh Diop",0,"RCCV","Midfielder",0,0,0,"-","-",0,0,1,0,0,"-",0,"-","-",0
"5819","14/15-LL","2014/2015","La Liga","14/15-Kevin Vazquez","Kevin Vazquez",0,"RCCV","Defender",0,0,0,"0","0",0,0,1,0,0,"-",0,"0","0",0
"5820","14/15-LL","2014/2015","La Liga","14/15-Antonio Marin","Antonio Marin",-1,"","Defender",1,0,0,"0","0",0,0,5,1,0,"-",0,"6","4",0
"5821","14/15-LL","2014/2015","La Liga","14/15-Iago Bouzon","Iago Bouzon",-3,"","Defender",3,0,0,"0","0",3,0,9,0,1,"-",0,"9","6",0
"5822","14/15-LL","2014/2015","La Liga","14/15-Pau Lopez","Pau Lopez",-3,"RCDE","Goalkeeper",1,0,0,"0","0",0,0,36,1,0,"0",0,"5","3",1
"5823","14/15-LL","2014/2015","La Liga","14/15-Modibo Diakite","Modibo Diakite",-4,"RCDC","Defender",2,0,0,"0","0",0,0,7,0,0,"-",0,"10","8",0
"5824","14/15-LL","2014/2015","La Liga","14/15-Luis Martins","Luis Martins",-5,"","Defender",1,0,0,"0","0",1,0,5,2,0,"-",0,"11","8",0
"5825","13/14-LL","2013/2014","La Liga","13/14-Cristiano Ronaldo","Cristiano Ronaldo",232,"MADR","Forward",30,31,8,"-","-",4,1,0,0,3,"-",0,"-","-",0
"5826","13/14-LL","2013/2014","La Liga","13/14-Lionel Messi","Lionel Messi",223,"BARC","Forward",29,28,9,"-","-",2,0,2,2,4,"-",1,"-","-",0
"5827","13/14-LL","2013/2014","La Liga","13/14-Diego Costa","Diego Costa",200,"","Forward",34,27,3,"-","-",7,0,1,1,8,"-",3,"-","-",0
"5828","13/14-LL","2013/2014","La Liga","13/14-Carlos Vela","Carlos Vela",184,"RESO","Forward",35,16,12,"-","-",4,0,3,2,6,"-",0,"-","-",0
"5829","13/14-LL","2013/2014","La Liga","13/14-Alexis Sanchez","Alexis Sanchez",180,"BARC","Forward",27,19,9,"-","-",3,0,9,7,14,"-",0,"-","-",0
"5830","13/14-LL","2013/2014","La Liga","13/14-Karim Benzema","Karim Benzema",179,"MADR","Forward",34,17,9,"-","-",2,0,2,1,20,"-",0,"-","-",0
"5831","13/14-LL","2013/2014","La Liga","13/14-Pedro Rodriguez","Pedro Rodriguez",161,"BARC","Midfielder",28,15,8,"-","-",3,0,9,9,18,"-",0,"-","-",0
"5832","13/14-LL","2013/2014","La Liga","13/14-Gareth Bale","Gareth Bale",156,"MADR","Midfielder",24,15,12,"-","-",3,1,4,3,7,"-",0,"-","-",0
"5833","13/14-LL","2013/2014","La Liga","13/14-Aritz Aduriz","Aritz Aduriz",153,"ATBI","Forward",26,16,9,"-","-",8,1,5,5,10,"-",0,"-","-",0
"5834","13/14-LL","2013/2014","La Liga","13/14-Antoine Griezmann","Antoine Griezmann",150,"RESO","Forward",31,16,3,"-","-",5,0,5,4,12,"-",0,"-","-",0
"5835","13/14-LL","2013/2014","La Liga","13/14-Sergio Garcia","Sergio Garcia",150,"RCDE","Forward",37,12,9,"-","-",9,0,0,0,7,"-",1,"-","-",0
"5836","13/14-LL","2013/2014","La Liga","13/14-Thibaut Courtois","Thibaut Courtois",147,"","Goalkeeper",37,0,0,"20","0",2,0,0,0,0,"1",0,"24","7",1
"5837","13/14-LL","2013/2014","La Liga","13/14-Ivan Rakitic","Ivan Rakitic",147,"SEVI","Midfielder",29,12,11,"-","-",7,0,6,5,2,"-",1,"-","-",0
"5838","13/14-LL","2013/2014","La Liga","13/14-Diego Godin","Diego Godin",144,"","Defender",34,4,1,"18","0",11,0,1,0,0,"-",0,"24","8",0
"5839","13/14-LL","2013/2014","La Liga","13/14-Javi Guerra","Javi Guerra",143,"VALL","Forward",37,15,1,"-","-",9,0,0,0,14,"-",0,"-","-",0
"5840","13/14-LL","2013/2014","La Liga","13/14-Carlos Bacca","Carlos Bacca",143,"SEVI","Forward",27,14,5,"-","-",4,0,10,8,18,"-",0,"-","-",0
"5841","13/14-LL","2013/2014","La Liga","13/14-David Villa","David Villa",140,"","Forward",32,13,4,"-","-",3,0,5,4,24,"-",1,"-","-",0
"5842","13/14-LL","2013/2014","La Liga","13/14-Francesc Fabregas","Francesc Fabregas",139,"BARC","Midfielder",28,8,13,"-","-",4,0,9,8,15,"-",0,"-","-",0
"5843","13/14-LL","2013/2014","La Liga","13/14-Jorge Koke","Jorge Koke",138,"","Midfielder",33,6,15,"-","-",6,0,4,3,16,"-",0,"-","-",0
"5844","13/14-LL","2013/2014","La Liga","13/14-Kevin Gameiro","Kevin Gameiro",136,"SEVI","Forward",20,15,3,"-","-",3,0,15,15,10,"-",0,"-","-",0
"5845","13/14-LL","2013/2014","La Liga","13/14-Joao Miranda","Joao Miranda",135,"","Defender",32,2,1,"17","0",5,0,3,0,0,"-",0,"20","5",0
"5846","13/14-LL","2013/2014","La Liga","13/14-Markel Susaeta","Markel Susaeta",135,"ATBI","Midfielder",34,6,12,"-","-",1,0,4,4,20,"-",1,"-","-",0
"5847","13/14-LL","2013/2014","La Liga","13/14-Alberto Bueno","Alberto Bueno",134,"RAVA","Forward",31,11,4,"-","-",1,0,7,6,18,"-",0,"-","-",0
"5848","13/14-LL","2013/2014","La Liga","13/14-Giovani Dos Santos","Giovani Dos Santos",132,"VIAL","Forward",26,11,8,"-","-",2,0,7,5,13,"-",1,"-","-",0
